snapshot_time_utc,snapshot_run_id,chain,trade_size_usd,direction,in_token_symbol,in_token_address,in_token_decimals,out_token_symbol,out_token_address,out_token_decimals,estimated_in_token_price_usd,price_source,amount_decimals,input_amount_decimals,input_amount_raw,quoted_out_amount_raw,quoted_out_amount_decimals,quoted_out_value_usd,quoted_out_value_source,execution_cost_usd,execution_cost_bps,execution_cost_pct,openocean_price_impact,estimated_gas,gas_price,route_summary,dexes_used,quote_success,error_message,request_url,response_status_code,in_token_decimals_source,out_token_decimals_source
2026-05-13T13:31:37Z,20260513_133131,optimism,25000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,WETH,0x4200000000000000000000000000000000000006,18,0.449065253425,openocean_1_unit_quote:outToken.volume,55671196578506468088134,55671.19657850648,55671196578506468088134,9285116808133331038,9.285116808133331,21204.421254734087,outToken.volume,3795.578745265913,1518.2314981063653,0.1518231498106365,-15.31%,150476.0,1000383,"2 dex route(s): VelodromeV2, UniswapV4","VelodromeV2, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x4200000000000000000000000000000000000006&amountDecimals=55671196578506468088134&gasPriceDecimals=1000383,200.0,openocean_tokenList,openocean_tokenList
2026-05-13T13:31:39Z,20260513_133131,optimism,50000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,WETH,0x4200000000000000000000000000000000000006,18,0.449065253425,openocean_1_unit_quote:outToken.volume,111342393157012936176269,111342.39315701292,111342393157012936176269,16079510382402815905,16.079510382402816,36720.77786029331,outToken.volume,13279.22213970669,2655.844427941338,0.2655844427941338,-26.67%,149820.0,1000383,"2 dex route(s): VelodromeV2, UniswapV4","VelodromeV2, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x4200000000000000000000000000000000000006&amountDecimals=111342393157012936176269&gasPriceDecimals=1000383,200.0,openocean_tokenList,openocean_tokenList
2026-05-13T13:31:41Z,20260513_133131,optimism,100000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,WETH,0x4200000000000000000000000000000000000006,18,0.449065253425,openocean_1_unit_quote:outToken.volume,222684786314025872352539,222684.78631402587,222684786314025872352539,25357024481606588722,25.357024481606587,57907.83680864496,outToken.volume,42092.16319135504,4209.216319135504,0.4209216319135504,-42.18%,149253.0,1000383,"2 dex route(s): VelodromeV2, UniswapV4","VelodromeV2, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x4200000000000000000000000000000000000006&amountDecimals=222684786314025872352539&gasPriceDecimals=1000383,200.0,openocean_tokenList,openocean_tokenList
2026-05-13T13:31:43Z,20260513_133131,optimism,150000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,WETH,0x4200000000000000000000000000000000000006,18,0.449065253425,openocean_1_unit_quote:outToken.volume,334027179471038808528809,334027.1794710388,334027179471038808528809,31395115115947673490,31.395115115947675,71697.0243902897,outToken.volume,78302.9756097103,5220.198373980687,0.5220198373980686,-52.28%,150049.0,1000383,"2 dex route(s): VelodromeV2, UniswapV4","VelodromeV2, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x4200000000000000000000000000000000000006&amountDecimals=334027179471038808528809&gasPriceDecimals=1000383,200.0,openocean_tokenList,openocean_tokenList
2026-05-13T13:31:45Z,20260513_133131,optimism,200000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,WETH,0x4200000000000000000000000000000000000006,18,0.449065253425,openocean_1_unit_quote:outToken.volume,445369572628051744705079,445369.5726280517,445369572628051744705079,35638259698324889186,35.63825969832489,81387.09367306453,outToken.volume,118612.90632693548,5930.645316346774,0.5930645316346773,-59.37%,149198.0,1000383,"2 dex route(s): VelodromeV2, UniswapV4","VelodromeV2, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x4200000000000000000000000000000000000006&amountDecimals=445369572628051744705079&gasPriceDecimals=1000383,200.0,openocean_tokenList,openocean_tokenList
2026-05-13T13:31:50Z,20260513_133131,optimism,25000,actual_trade_path,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,WHYPE,0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e,18,2488.5449591065944,openocean_1_unit_quote:outToken.volume,10046031078729307114,10.046031078729309,10046031078729307114,585496704993526993493,585.4967049935269,22656.673244782018,outToken.volume,2343.326755217982,937.3307020871928,0.0937330702087192,-9.51%,610436.0,1000383,"2 dex route(s): VelodromeSlipstreamNew, UniswapV3","VelodromeSlipstreamNew, UniswapV3",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&outTokenAddress=0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e&amountDecimals=10046031078729307114&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
2026-05-13T13:31:51Z,20260513_133131,optimism,50000,actual_trade_path,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,WHYPE,0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e,18,2488.5449591065944,openocean_1_unit_quote:outToken.volume,20092062157458614228,20.092062157458614,20092062157458614228,1151858527287144718214,1151.8585272871449,44572.89350116699,outToken.volume,5427.10649883301,1085.421299766602,0.1085421299766602,-10.99%,610530.0,1000383,"2 dex route(s): VelodromeSlipstreamNew, UniswapV3","VelodromeSlipstreamNew, UniswapV3",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&outTokenAddress=0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e&amountDecimals=20092062157458614228&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
2026-05-13T13:31:53Z,20260513_133131,optimism,100000,actual_trade_path,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,WHYPE,0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e,18,2488.5449591065944,openocean_1_unit_quote:outToken.volume,40184124314917228457,40.18412431491723,40184124314917228457,1264402461044444014226,1264.402461044444,48927.94983380633,outToken.volume,51072.05016619367,5107.205016619367,0.5107205016619367,-51.15%,750717.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&outTokenAddress=0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e&amountDecimals=40184124314917228457&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
2026-05-13T13:31:55Z,20260513_133131,optimism,150000,actual_trade_path,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,WHYPE,0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e,18,2488.5449591065944,openocean_1_unit_quote:outToken.volume,60276186472375842685,60.27618647237584,60276186472375842685,1264673061296918034268,1264.673061296918,48938.42111647619,outToken.volume,101061.5788835238,6737.438592234921,0.673743859223492,-67.43%,750963.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&outTokenAddress=0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e&amountDecimals=60276186472375842685&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
2026-05-13T13:31:57Z,20260513_133131,optimism,200000,actual_trade_path,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,WHYPE,0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e,18,2488.5449591065944,openocean_1_unit_quote:outToken.volume,80368248629834456914,80.36824862983445,80368248629834456914,1264769589250971391113,1264.7695892509712,48942.15641045022,outToken.volume,151057.84358954977,7552.892179477489,0.755289217947749,-75.57%,889441.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, VelodromeV2, UniswapV3","VelodromeSlipstreamNew, VelodromeV2, UniswapV3",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&outTokenAddress=0xd83e3d560ba6f05094d9d8b3eb8aaea571d1864e&amountDecimals=80368248629834456914&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
2026-05-13T13:32:01Z,20260513_133131,optimism,25000,actual_trade_path,USDT,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,0.998428154035,openocean_1_unit_quote:outToken.volume,25039358013,25039.358013,25039358013,21283148101,21283.148101,24910.13706778001,outToken.volume,89.86293221999,35.945172887996,0.0035945172887996,-0.48%,369038.0,1000383,"2 dex route(s): SolidlyV3, VelodromeSlipstreamNew","SolidlyV3, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x94b008aa00579c1307b0ef2c499ad98a8ce58e58&outTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&amountDecimals=25039358013&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:03Z,20260513_133131,optimism,50000,actual_trade_path,USDT,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,0.998428154035,openocean_1_unit_quote:outToken.volume,50078716027,50078.716027,50078716027,36959253190,36959.25319,43257.70128162704,outToken.volume,6742.29871837296,1348.459743674592,0.1348459743674592,-13.59%,490954.0,1000383,"3 dex route(s): SolidlyV3, VelodromeSlipstreamNew, UniswapV4","SolidlyV3, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x94b008aa00579c1307b0ef2c499ad98a8ce58e58&outTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&amountDecimals=50078716027&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:05Z,20260513_133131,optimism,100000,actual_trade_path,USDT,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,0.998428154035,openocean_1_unit_quote:outToken.volume,100157432055,100157.432055,100157432055,36959253190,36959.25319,43257.70128162704,outToken.volume,56742.29871837296,5674.229871837296,0.5674229871837296,-56.8%,729501.0,1000383,"4 dex route(s): SolidlyV3, VelodromeSlipstreamNew, UniswapV3, UniswapV4","SolidlyV3, VelodromeSlipstreamNew, UniswapV3, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x94b008aa00579c1307b0ef2c499ad98a8ce58e58&outTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&amountDecimals=100157432055&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:07Z,20260513_133131,optimism,150000,actual_trade_path,USDT,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,0.998428154035,openocean_1_unit_quote:outToken.volume,150236148083,150236.148083,150236148083,36959253190,36959.25319,43257.70128162704,outToken.volume,106742.29871837296,7116.153247891531,0.711615324789153,-71.2%,849079.0,1000383,"4 dex route(s): SolidlyV3, VelodromeSlipstreamNew, UniswapV3, UniswapV4","SolidlyV3, VelodromeSlipstreamNew, UniswapV3, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x94b008aa00579c1307b0ef2c499ad98a8ce58e58&outTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&amountDecimals=150236148083&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:09Z,20260513_133131,optimism,200000,actual_trade_path,USDT,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,0.998428154035,openocean_1_unit_quote:outToken.volume,200314864110,200314.86411,200314864110,36959253190,36959.25319,43257.70128162704,outToken.volume,156742.29871837297,7837.114935918648,0.7837114935918648,-78.4%,1089017.0,1000383,"4 dex route(s): UniswapV3, SolidlyV3, VelodromeSlipstreamNew, UniswapV4","UniswapV3, SolidlyV3, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x94b008aa00579c1307b0ef2c499ad98a8ce58e58&outTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&amountDecimals=200314864110&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:13Z,20260513_133131,optimism,25000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,1.168698999728,openocean_1_unit_quote:outToken.volume,21391307775,21391.307775,21391307775,46457297010042552570205,46457.29701004255,21041.62602674061,outToken.volume,3958.37397325939,1583.349589303756,0.1583349589303756,-15.96%,630134.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&amountDecimals=21391307775&gasPriceDecimals=1000383,200.0,manual_config_known,openocean_tokenList
2026-05-13T13:32:15Z,20260513_133131,optimism,50000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,1.168698999728,openocean_1_unit_quote:outToken.volume,42782615550,42782.61555,42782615550,80269852542855885586986,80269.85254285588,36356.14482829853,outToken.volume,13643.85517170147,2728.771034340294,0.2728771034340294,-27.4%,630004.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&amountDecimals=42782615550&gasPriceDecimals=1000383,200.0,manual_config_known,openocean_tokenList
2026-05-13T13:32:17Z,20260513_133131,optimism,100000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,1.168698999728,openocean_1_unit_quote:outToken.volume,85565231101,85565.231101,85565231101,115565004389685882947649,115565.00438968588,52342.1671222232,outToken.volume,47657.8328777768,4765.78328777768,0.476578328777768,-47.74%,629879.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&amountDecimals=85565231101&gasPriceDecimals=1000383,200.0,manual_config_known,openocean_tokenList
2026-05-13T13:32:19Z,20260513_133131,optimism,150000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,1.168698999728,openocean_1_unit_quote:outToken.volume,128347846652,128347.846652,128347846652,115565004389685882947649,115565.00438968588,51972.47159915148,outToken.volume,98027.52840084852,6535.168560056568,0.6535168560056568,-65.41%,630860.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&amountDecimals=128347846652&gasPriceDecimals=1000383,200.0,manual_config_known,openocean_tokenList
2026-05-13T13:32:21Z,20260513_133131,optimism,200000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,1.168698999728,openocean_1_unit_quote:outToken.volume,171130462203,171130.462203,171130462203,115565004389685882947649,115565.00438968588,51972.47159915148,outToken.volume,148027.52840084853,7401.376420042426,0.7401376420042426,-74.06%,629502.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, VelodromeV2","VelodromeSlipstreamNew, UniswapV3, VelodromeV2",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&amountDecimals=171130462203&gasPriceDecimals=1000383,200.0,manual_config_known,openocean_tokenList
2026-05-13T13:32:26Z,20260513_133131,optimism,25000,actual_trade_path,WETH,0x4200000000000000000000000000000000000006,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,2275.305355190356,openocean_1_unit_quote:outToken.volume,10987536219246693837,10.987536219246692,10987536219246693837,10019192250006110632,10.01919225000611,24969.841125002946,outToken.volume,30.158874997058,12.0635499988232,0.0012063549998823,-0.49%,130023.0,1000383,"4 dex route(s): UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4","UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x4200000000000000000000000000000000000006&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=10987536219246693837&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:28Z,20260513_133131,optimism,50000,actual_trade_path,WETH,0x4200000000000000000000000000000000000006,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,2275.305355190356,openocean_1_unit_quote:outToken.volume,21975072438493387675,21.975072438493388,21975072438493387675,19312814796670636095,19.31281479667064,48131.41669670802,outToken.volume,1868.583303291976,373.7166606583952,0.0373716660658395,-4.1%,269897.0,1000383,"4 dex route(s): UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4","UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x4200000000000000000000000000000000000006&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=21975072438493387675&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:30Z,20260513_133131,optimism,100000,actual_trade_path,WETH,0x4200000000000000000000000000000000000006,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,2275.305355190356,openocean_1_unit_quote:outToken.volume,43950144876986775351,43.950144876986776,43950144876986775351,34316909118019135641,34.31690911801913,85524.63583854077,outToken.volume,14475.36416145923,1447.536416145923,0.1447536416145923,-14.68%,269205.0,1000383,"4 dex route(s): UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4","UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x4200000000000000000000000000000000000006&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=43950144876986775351&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:32Z,20260513_133131,optimism,150000,actual_trade_path,WETH,0x4200000000000000000000000000000000000006,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,2275.305355190356,openocean_1_unit_quote:outToken.volume,65925217315480163027,65.92521731548015,65925217315480163027,45414106792566523538,45.41410679256652,113181.083179995,outToken.volume,36818.91682000499,2454.594454667,0.2454594454666999,-24.73%,269586.0,1000383,"4 dex route(s): UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4","UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x4200000000000000000000000000000000000006&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=65925217315480163027&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:35Z,20260513_133131,optimism,200000,actual_trade_path,WETH,0x4200000000000000000000000000000000000006,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,2275.305355190356,openocean_1_unit_quote:outToken.volume,87900289753973550703,87.90028975397355,87900289753973550703,54511961933265894774,54.51196193326589,135854.7670232625,outToken.volume,64145.2329767375,3207.261648836875,0.3207261648836875,-32.24%,270539.0,1000383,"4 dex route(s): UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4","UniswapV3, VelodromeV2, VelodromeSlipstreamNew, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0x4200000000000000000000000000000000000006&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=87900289753973550703&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:35Z,20260513_133131,optimism,25000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,0.449065253425,openocean_1_unit_quote:outToken.volume,55671196578506468088134,55671.19657850648,55671196578506468088134,8476439835964475901,8.476439835964477,21124.99198820642,outToken.volume,3875.00801179358,1550.003204717432,0.1550003204717432,-16.22%,270116.0,1000383,"2 dex route(s): VelodromeV2, VelodromeSlipstreamNew","VelodromeV2, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=55671196578506468088134&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:37Z,20260513_133131,optimism,50000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,0.449065253425,openocean_1_unit_quote:outToken.volume,111342393157012936176269,111342.39315701292,111342393157012936176269,14505386585673674249,14.505386585673676,36150.33921529948,outToken.volume,13849.66078470052,2769.932156940104,0.2769932156940104,-28.32%,410527.0,1000383,"2 dex route(s): VelodromeV2, VelodromeSlipstreamNew","VelodromeV2, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=111342393157012936176269&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:39Z,20260513_133131,optimism,100000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,0.449065253425,openocean_1_unit_quote:outToken.volume,222684786314025872352539,222684.78631402587,222684786314025872352539,21819926054791607302,21.81992605479161,54379.64192643637,outToken.volume,45620.35807356363,4562.035807356363,0.4562035807356363,-45.71%,409292.0,1000383,"2 dex route(s): VelodromeV2, VelodromeSlipstreamNew","VelodromeV2, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=222684786314025872352539&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:42Z,20260513_133131,optimism,150000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,0.449065253425,openocean_1_unit_quote:outToken.volume,334027179471038808528809,334027.1794710388,334027179471038808528809,26270050646403923859,26.270050646403924,65470.24696387942,outToken.volume,84529.75303612059,5635.316869074705,0.5635316869074705,-56.42%,410138.0,1000383,"2 dex route(s): VelodromeV2, VelodromeSlipstreamNew","VelodromeV2, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=334027179471038808528809&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:43Z,20260513_133131,optimism,200000,actual_trade_path,ETHFI,0xe0080d2f853ecddbd81a643dc10da075df26fd3f,18,weETH,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18,0.449065253425,openocean_1_unit_quote:outToken.volume,445369572628051744705079,445369.5726280517,445369572628051744705079,29059287439481553079,29.059287439481555,72421.58573903055,outToken.volume,127578.41426096944,6378.920713048473,0.6378920713048472,-63.85%,410089.0,1000383,"2 dex route(s): VelodromeV2, VelodromeSlipstreamNew","VelodromeV2, VelodromeSlipstreamNew",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xe0080d2f853ecddbd81a643dc10da075df26fd3f&outTokenAddress=0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff&amountDecimals=445369572628051744705079&gasPriceDecimals=1000383,200.0,openocean_tokenList,manual_config_known
2026-05-13T13:32:45Z,20260513_133131,optimism,25000,actual_trade_path,EURC,0xdcb612005417dc906ff72c87df732e5a90d49e11,6,eBTC,0x657e8c867d8b37dcc18fa4caead9c45eb088c642,8,1.168698999728,openocean_1_unit_quote:outToken.volume,21391307775,21391.307775,21391307775,30915061,0.30915061,24549.00243589508,outToken.volume,450.99756410492,180.399025641968,0.0180399025641968,-1.95%,730753.0,1000383,"3 dex route(s): VelodromeSlipstreamNew, UniswapV3, UniswapV4","VelodromeSlipstreamNew, UniswapV3, UniswapV4",True,,https://open-api.openocean.finance/v4/optimism/quote?inTokenAddress=0xdcb612005417dc906ff72c87df732e5a90d49e11&outTokenAddress=0x657e8c867d8b37dcc18fa4caead9c45eb088c642&amountDecimals=21391307775&gasPriceDecimals=1000383,200.0,manual_config_known,manual_config_unconfirmed
